"y"	"x1"	"x2"	"x3"	"x4"	"x5"	"x6"	"subject"	"item"
0.402642562401406	0.496239554973811	0.87314367923532	0.419681918675566	1	0.105699049587451	0.225069688830159	"s6"	"apen"
0.625295853628655	0.667500756168124	0.892746362448582	0.540768166580486	1	0.120863150078689	0.256013400438116	"s6"	"platen"
0.650973252504728	0.715969639670496	0.908284811475157	0.718932000719991	1	0.0778096428039732	0.117179711421301	"s6"	"schachten"
0.487285606533669	0.722245857410443	0.972643046025968	0.544412965888324	1	0.0745546047544491	0.22168978073484	"s6"	"nieren"
0.48799781786296	0.681013835467019	0.983053712045439	0.562416652736924	1	0.100297763942157	0.268732301656982	"s6"	"spullen"
0.636031397558371	0.708646425381259	0.455198780806101	0.871131882008382	1	0.0730253499167307	0.490554194493878	"s6"	"atleten"
0.490838481532482	0.645562076323001	0.552552185348535	0.546229790552075	1	0.0918130502099692	0.219148938913846	"s6"	"schappen"
0.363856582994356	0.495542633930866	0.743533483427666	0.36800644709626	-1	0.096496447201775	0.218841317301086	"s6"	"bijl"
0.432164253554042	0.660629908561511	0.75649317494371	0.796223141291309	-1	0.0892248657395694	0.202350321910098	"s6"	"magazijn"
0.63096938532115	0.557162989212979	0.780970245592085	0.819230626034129	1	0.0201347284809895	0.141919416791564	"s6"	"vandalen"
0.578543430809618	0.691713176791001	0.821656729822606	0.798960938190341	1	0.0330508526879248	0.175366781011393	"s6"	"stuipen"
0.556642895862802	0.690702264599048	0.846648226542909	0.402787532341519	1	0.0641155906271496	0.164246524102649	"s6"	"knollen"
0.629272789491456	0.623932364793728	0.927407594912508	0.468524398589787	-1	0.078591724288699	0.17823574826894	"s6"	"kolf"
0.568627980131946	0.671168535323066	0.938054294231012	0.842960932613938	1	0.140383335561726	0.218841317301086	"s6"	"kantoren"
0.537232610773253	0.598568691771637	0.974482118602824	0.726376924461991	1	0.0571919460862686	0.188583361126689	"s6"	"barbaren"
0.848224602113827	0.707171139069045	0.5602694410053	0.871131882008382	1	0.0730253499167307	0.490554194493878	"s7"	"atleten"
0.700342976675429	0.940614006851692	0.625819377999985	0.724892907150952	-1	0.0813330394846123	0.184452692477847	"s7"	"madelief"
0.982665846341178	0.643925295944639	0.739453558560237	0.635937796867077	1	0.138565139387783	0.253997346257923	"s7"	"rapporten"
0.764984797500426	0.913874097326173	0.811868996125493	0.831174765662581	1	0.133901139160136	0.220060571829829	"s7"	"adressen"
0.705870688095592	0.73177682908179	0.884435262481733	0.493903941802365	-1	0.110895852169172	0.251497283844888	"s7"	"krot"
0.586484185074287	0.641187499588739	0.94639182095921	0.690060095146211	1	0.269787411574043	0.802815580353847	"s7"	"feiten"
0.630404370869571	0.674814323378757	0.968528724624753	0.617699627140484	-1	0.103289155508396	0.234246291027785	"s7"	"altaar"
0.580384991814566	0.407937900932776	0.975939777027687	0.709915206872084	-1	0.0758106134676634	0.171928552788851	"s7"	"raaf"
0.846633247055723	0.895371028832618	0.408637279322545	0.0231481115614001	1	1	0.1389433360204	"s7"	"kannen"
0.595521546493577	0.578826577092209	0.594503845430267	0.690060095146211	-1	0.143430389377537	0.325281357631274	"s7"	"smokkel"
0.747930226732443	0.627871707404656	0.706269787191986	0.905744084476554	-1	0.13097398262741	0.297031856835293	"s7"	"spons"
0.663958177221075	0.580041489671007	0.818159692228114	0.735229502443356	1	0.157992573395684	0.293881968142459	"s7"	"contacten"
0.774459030940334	0.721284491924171	0.826776380487367	0.683860750565205	1	0.102578612351157	0.14404035572745	"s7"	"vorken"
0.969093429798937	0.409546535583683	0.957604112113079	0.658622895693873	-1	0.157771892996227	0.357806011491637	"s7"	"lunch"
0.843037640827826	0.70222750579453	0.966626574415987	0.842960932613938	1	0.140383335561726	0.218841317301086	"s7"	"kantoren"
0.74933070317585	0.596209567402533	0.0719574530129951	0.711424355735319	1	0.0705112773890443	0.188299402848293	"s7"	"flanken"
0.649330779424698	0.912470603238786	0.222326485409634	0.396368641288302	1	0.12937275021892	0.248865145085927	"s7"	"vakken"
0.790370037078763	0.743484228531175	0.536031528922667	0.796223141291309	1	0.154777188245915	0.33839540507124	"s7"	"personen"
0.761794157567	0.602675262907082	0.578210859228708	0.648971333598256	1	0.116480994376206	0.205874397773207	"s7"	"rampen"
0.700342976675429	0.636781222746638	0.667496105547242	0.798960938190341	1	0.0330508526879248	0.175366781011393	"s7"	"stuipen"
0.450585789859549	0.775994253393527	0.736680550337482	0.600789211019298	1	0.097752455914989	0.119498015141987	"s7"	"taarten"
0.80118311075603	0.709137393145845	0.812781434719035	0.340999768555942	1	0.0715939678051046	0.159910351892385	"s7"	"ossen"
0.525286826536328	0.718874407344526	0.844377804333583	0.454553081477134	1	0.132781842251806	0.979458981618653	"s7"	"klassen"
0.574843759516861	0.887003884248628	0.845894641905239	0.900881031817219	-1	0.0456940023262878	0.103628018977053	"s7"	"radijs"
0.96974654112798	0.947616735419068	0.880750654375558	0.900881031817219	1	0.163136593351455	0.376486398742578	"s7"	"problemen"
0.414781327309168	0.744874088664068	0.960794650458166	0.50727625127683	1	0.149930071919799	0.230848496513768	"s7"	"koningen"
0.974622993117752	0.788612840575931	0.965090037410551	0.574806257110328	-1	0.176851398032915	0.401075832679465	"s7"	"zwerm"
0.949509328600644	0.971669418063299	0.965475420657565	0.4321457888207	1	0.146479865442086	0.617634060783387	"s7"	"tenen"
0.576696364382416	0.611382765547112	0.567665049241876	0.460567629762541	1	0.361925975724833	0.833267393498781	"s7"	"pijlen"
0.547013974849232	0.72750636916422	0.635963219716417	0.748345634055639	1	0.0999517068660072	0.167376178317461	"s7"	"violen"
0.694255801725127	0.749484145191835	0.768570549262485	0.663409758708663	-1	0.270137211433628	0.612635852577687	"s7"	"berg"
0.955550212506776	0.68765940482095	0.867884956249513	0.781013037263797	-1	0.195043959418427	0.442334181708226	"s7"	"schild"
0.737086457369327	0.671168535323066	0.8921654489495	0.557053634416392	1	0.27058967387965	0.942816738635238	"s7"	"maten"
0.979139883019473	0.686641725012848	0.915571949006375	0.604197062932118	1	0.096564373593375	0.167376178317461	"s7"	"lanen"
0.56360993622482	0.8687847814399	0.925970591793871	0.69314366980616	-1	0.142130841201918	0.322334152393198	"s7"	"sfeer"
0.922627356188248	0.841377723204092	0.486413906631693	0.732288403439789	1	0.101844323547945	0.169910684299273	"s7"	"matrassen"
0.704869321166922	0.84334875748555	0.507951686309573	0.782406551520091	-1	0.0891299447704389	0.202135053570937	"s7"	"mineraal"
0.701351700588873	0.790332964900978	0.531649357745152	0.548042918725458	1	0.357757425243105	0.451347814286467	"s7"	"heren"
0.728465248747921	0.813504105693795	0.591362720677455	0.664999682746969	-1	0.233341327995065	0.529187603067376	"s7"	"stroom"
