"score" "frequency" "penalty" "score_prev" "duration" "trial" "item" "subject"
"5409" 6.64898455002478 1.36393364312627 0 -0.528722038680553 0.374267409929853 -217.023572819514 "goedheid" "s3"
"5411" 6.98193467715639 2.30077674795375 0 -0.125766342177813 0.370760685120644 -215.023572819514 "gemeenschap" "s3"
"5413" 6.72262979485545 -0.955180751818985 0 -0.311914305815423 -0.317713589739907 -213.023572819514 "klimmer" "s3"
"5426" 6.76272950693188 3.03277395857618 1 -0.185825797097983 -0.082061188733987 -195.023572819514 "rapporten" "s3"
"5429" 6.81014245011514 -2.34147511293888 0 0.0657257665883568 -0.0248004678705769 -189.023572819514 "katern" "s3"
"5430" 6.55961523749324 3.87845214696092 1 0.160658659083917 -0.355722915706897 -187.023572819514 "rijen" "s3"
"5431" 6.75343791859778 -4.5386996902751 0 -0.468893841843163 0.486720566215514 -186.023572819514 "kreupelheid" "s3"
"5437" 6.87005341179813 -4.5386996902751 0 -0.0263531249327826 0.370760685120644 -175.023572819514 "luidheid" "s3"
"5438" 7.06987412845857 2.46980549180719 1 0.0190081420208967 -0.186808019193057 -173.023572819514 "stallen" "s3"
"5439" 6.77992190747225 1.7910212152476 1 0.0163960377929673 -0.0783847140046863 -167.023572819514 "rapen" "s3"
"5444" 6.70808408385307 0.72399049862979 0 -0.0776943108938228 0.202854630224904 -157.023572819514 "orkest" "s3"
"5445" 6.74170069465205 -2.34147511293888 0 -0.161575794874523 -0.146722492117407 -152.023572819514 "pallet" "s3"
"5448" 7.03702761468628 3.58633940709265 0 -0.071963636184833 -0.228567740221647 -146.023572819514 "take" "s3"
"5451" 6.54678541076052 -1.40320547434595 0 -0.147097775693863 0.215242951081853 -138.023572819514 "radijs" "s3"
"5452" 6.65801104587075 3.19323103167339 1 -0.481723668575883 -0.433749900061347 -137.023572819514 "engelen" "s3"
"NA.10" NA NA NA NA NA NA NA NA
"5463" 6.61873898351722 -3.44008740160699 0 0.00587885057909698 0.437565371927043 -121.023572819514 "magerheid" "s3"
"5467" 6.81124437860129 1.54579972280008 0 -0.193324493189102 0.137022567375033 -111.023572819514 "vaart" "s3"
"5471" 7.10414409298753 -2.45925814859526 0 -0.316768684280223 0.114583331183764 -94.0235728195142 "selderie" "s3"
"5475" 7.07496319796604 -1.89964236065984 0 -0.242921434328473 -0.117678824346886 -87.0235728195142 "binder" "s3"
"5478" 6.5206211275587 -0.531366505042624 0 -0.364100058985993 0.383558998263953 -80.0235728195142 "openheid" "s3"
"5480" 6.64378973314767 1.08531781591224 0 0.069866559254387 0.440845856006203 -76.0235728195142 "kampioenschap" "s3"
"5493" 7.25629723969068 -3.1524053291552 0 -0.280922552507083 -0.0144197518160167 -34.0235728195142 "dweper" "s3"
"5495" 6.95177216439891 1.96708436985313 1 -0.0596587009944525 -0.213752654436506 -32.0235728195142 "helden" "s3"
"5499" 6.94215670569947 4.41351741149085 1 -0.150182611045073 -0.0857512298214465 -26.0235728195142 "buurten" "s3"
"5508" 6.85646198459459 3.5684177804753 1 0.234119521637837 -0.222191523082366 -6.02357281951419 "angsten" "s3"
"5520" 6.77764659363512 -1.36064585992715 0 -0.190103878489063 0.385868468112613 33.9764271804858 "priesterschap" "s3"
"5528" 6.98564181763921 -1.89964236065984 0 -0.105865187860513 -0.138894663497156 51.9764271804858 "noga" "s3"
"5529" 6.81783057145415 0.0462677883954772 0 -0.0456463278674626 0.0822976676857934 53.9764271804858 "mineraal" "s3"
"5536" 6.73578001424233 0.637450042298734 0 -0.102913882225933 0.0617760319649934 80.9764271804858 "adelaar" "s3"
"5542" 7.03085747611612 4.42356386384167 1 0.0813703837358668 -0.164562410245737 91.9764271804858 "spullen" "s3"
"5545" 6.98378996525813 -3.84555250971515 1 0.341721562470677 0.181860157228643 96.9764271804858 "accijnzen" "s3"
"5546" 7.52725591937378 1.13805411199319 1 -0.0447191140782728 -0.172594581942997 97.9764271804858 "giften" "s3"
"5547" 7.40306109109009 2.67947714812831 0 0.150798890167627 -0.278851556647867 100.976427180486 "gok" "s3"
"5553" 7.11639414409346 0.74956734041944 0 0.162920250699977 0.232870526165163 119.976427180486 "landschap" "s3"
"5554" 6.81014245011514 -1.17140386028862 1 0.229903071258907 0.052160573265553 123.976427180486 "rubrieken" "s3"
"5559" 7.32383056620232 2.59857874698529 1 -0.0345761041132127 -0.346084286869127 143.976427180486 "middelen" "s3"
"5562" 7.46965417293213 -0.304593185677835 1 0.0111512705256773 -0.392718503383486 150.976427180486 "bieten" "s3"
"5563" 7.3125534981026 -0.754510056356834 0 0.441145093595727 -0.392718503383486 151.976427180486 "tahoe" "s3"
"5564" 6.95939851213398 2.23094228657741 1 0.284044418766197 0.0227466880592635 152.976427180486 "sloten" "s3"
"5572" 6.88857245956536 -2.74694022104704 0 -0.220574135636473 0.393909866987613 165.976427180486 "preutsheid" "s3"
"5579" 6.5410299991899 0.214890500831269 0 -0.053095151880453 0.0617760319649934 186.976427180486 "fluweel" "s3"
"5583" 6.63068338564237 1.32208653319077 1 -0.275071160738623 -0.535626091636566 200.976427180486 "hoeden" "s3"
"5586" 7.04053639021596 -2.92926177784099 0 0.102389750959947 -0.0024435607692963 205.976427180486 "sneer" "s3"
"5587" 6.76734312526539 -0.0727915716205114 0 0.0120273108795574 -0.220075120175997 206.976427180486 "tsaar" "s3"
"5588" 6.66057514983969 -2.34147511293888 0 -0.120753800354263 -0.348485248406667 215.976427180486 "kluwen" "s3"
"5592" 6.88550967003482 1.13118123270542 1 -0.246317023329613 0.0440764548655936 226.976427180486 "violen" "s3"
"5593" 7.22256601882217 4.0871685177668 1 -0.142999409301583 -0.762399411001357 227.976427180486 "ballen" "s3"
"5595" 6.85751406254539 5.28817675988919 0 0.191132960794337 -0.186808019193057 232.976427180486 "morgen" "s3"
"5596" 7.02997291170639 0.0664704957129967 0 0.0723428296076474 -0.129195266408447 236.976427180486 "gort" "s3"
"5599" 6.57507584059962 5.42790349657511 0 -0.333947020815313 -0.252301324553737 254.976427180486 "idee" "s3"
"5610" 6.61472560020376 -3.1524053291552 0 0.0624007427435771 0.511438611479243 -261.023572819514 "schuchterheid" "s3"
"5616" 6.91075078796194 -0.801030071991727 0 -0.058718409434813 0.463512773570494 -255.023572819514 "verwantschap" "s3"
"5621" 6.97166860472579 -1.40320547434595 0 -0.213966182076443 0.468834765908434 -249.023572819514 "vennootschap" "s3"
"5622" 7.12929754892937 1.3019419670983 1 -0.0568404746106133 0.0931757858329734 -248.023572819514 "schijven" "s3"
"5629" 6.87419849545329 3.77735603008955 1 -0.176266510284523 -0.258873089716976 -241.023572819514 "vissen" "s3"
"5630" 6.84268328223842 2.45615029555798 1 -0.154310583883113 -0.303824477579247 -240.023572819514 "vloeken" "s3"
"5632" 6.50128967054039 3.31140385490049 0 -0.200879844833553 -0.397756297413447 -238.023572819514 "nek" "s3"
"5639" 6.67708346124714 -3.1524053291552 0 -0.121754300687853 -0.336537674985546 -229.023572819514 "etui" "s3"
"5647" 6.97541392745595 1.28730041710535 0 -0.138917770981933 0.406417136340004 -214.023572819514 "eigenschap" "s3"
"5652" 7.1066061377273 -2.14080441747672 0 -0.159494628670693 0.212503223340733 -198.023572819514 "moeheid" "s3"
"5655" 6.82762923450285 0.784310288863313 0 -0.711344392589123 0.269814041356853 -193.023572819514 "monument" "s3"
"5659" 6.81783057145415 3.19760740627319 0 -0.249724181651223 0.193112034026083 -186.023572819514 "planeet" "s3"
"5667" 6.87316383421252 0.881835308997191 0 -0.154310583883113 -0.217963186972847 -172.023572819514 "mammoet" "s3"
"5670" 7.13489085156588 -0.901113530548709 0 0.166678240842307 -0.0178680310949266 -166.023572819514 "waker" "s3"
"5676" 6.97447891102505 3.44916440581059 0 0.0447606381233072 -0.487526296842157 -150.023572819514 "tij" "s3"
"5679" 6.89669433162271 2.25476644230491 1 0.384858256358837 -0.310744920423817 -141.023572819514 "tenen" "s3"
"5681" 7.11639414409346 -2.74694022104704 0 -0.263470102555863 0.414295623912083 -133.023572819514 "hevigheid" "s3"
"5683" 6.89669433162271 -1.07296378747537 0 -0.185825797097983 0.503266962329923 -131.023572819514 "zaligheid" "s3"
"5689" 7.01121398735037 4.60336184094779 0 0.0233465436194873 0.0260579493629134 -117.023572819514 "plaats" "s3"
"5690" 7.03966034986208 -1.5429674167211 0 -0.0634287337349928 -0.142800918464227 -114.023572819514 "deler" "s3"
"5691" 7.52185925220163 -4.5386996902751 0 -0.0465744021800125 0.393909866987613 -112.023572819514 "partijschap" "s3"
"5707" 7.14913159855741 -4.5386996902751 0 0.423313157191527 -0.121502920785287 -71.0235728195142 "knager" "s3"
"5708" 7.03790596344718 -0.849820236161159 0 -0.400467703156873 -0.146722492117407 -65.0235728195142 "kruier" "s3"
"5710" 7.02553831463852 -2.59278954121978 0 0.0489889742328273 0.520552598616943 -61.0235728195142 "stevigheid" "s3"
"5712" 7.16626597413364 -0.478256679728676 1 0.00146383236998737 -0.665437703158557 -57.0235728195142 "torren" "s3"
"5714" 7.18083119904456 -1.31982386540689 0 0.130782825461157 -0.0388112049401768 -50.0235728195142 "hobo" "s3"
"5716" 6.71901315438526 -0.901113530548709 0 -0.0605998775345231 -0.294671095592757 -47.0235728195142 "armoe" "s3"
"5722" 6.87109129461055 -0.732037200504775 1 0.121407756795707 -0.0931724141590671 -36.0235728195142 "kluiven" "s3"
"5733" 7.12689080889881 -0.849820236161159 0 -0.303475437169562 -0.269922925903557 -12.0235728195142 "kolf" "s3"
"5737" 6.77878489768518 -0.646879392164469 0 -0.184759130330183 0.314153159602023 -0.023572819514186 "zeggenschap" "s3"
"5739" 6.81124437860129 3.36415750100549 1 -0.113778186617843 0.137022567375033 6.97642718048581 "adressen" "s3"
"5741" 7.01660968389422 -3.84555250971515 0 0.425631998810277 0.331352600784503 18.9764271804858 "braafheid" "s3"
"5744" 6.89060912014717 -3.1524053291552 0 -0.180503804760042 -0.343689076143167 24.9764271804858 "rogge" "s3"
"5750" 6.83410873881384 -0.801030071991727 0 0.0886964238279369 0.113069326352544 39.9764271804858 "heerschap" "s3"
"5751" 6.70563909486 1.1346235768964 1 -0.194400340522563 -0.111969960126567 40.9764271804858 "bladeren" "s3"
"5757" 7.22620901010067 1.3611976633074 0 0.503043302070887 0.0160910894475235 61.9764271804858 "krijger" "s3"
"5764" 6.79346613258001 -4.5386996902751 0 0.217859000766057 0.277556015510464 81.9764271804858 "buurtschap" "s3"
"5792" 6.75227037614174 1.33903609150454 0 -0.115766258843223 0.0978018542217534 154.976427180486 "magazijn" "s3"
"5798" 6.71780469502369 3.94265904813193 1 0.115898100984738 0.0978018542217534 164.976427180486 "personen" "s3"
"5804" 6.88959130835447 0.57929412214166 0 -0.169944044545043 -0.0178680310949266 188.976427180486 "sleur" "s3"
"5807" 7.53743003658651 -2.74694022104704 0 -0.152244467445633 0.0489347640166731 206.976427180486 "klavier" "s3"
"5812" 7.20785987143248 -0.710058293786 1 0.189667759067008 0.0456985152374632 236.976427180486 "sfinxen" "s3"
"5814" 7.44249272279444 2.21357068586665 0 0.339830606974977 -0.135003608004187 250.976427180486 "podium" "s3"
"5816" 7.03878354138854 1.21704252331182 1 0.347373068878607 -0.127266625502036 257.976427180486 "strotten" "s3"
"5819" 6.69950034016168 2.61747694720552 1 -0.141977436805893 -0.241443454581697 274.976427180486 "eieren" "s3"
"5821" 6.86066367144829 -1.97375033281356 0 0.161413091409407 0.0227466880592635 277.976427180486 "cannabis" "s3"
"5824" 6.67203294546107 -2.45925814859526 0 -0.265779572404523 0.456014077479374 -263.023572819514 "properheid" "s3"
"5829" 6.89770494312864 -2.59278954121978 0 -0.158455667538273 0.306690438400433 -258.023572819514 "waterschap" "s3"
"5838" 7.4312996751559 -3.84555250971515 0 0.00499740495129686 0.316628408390564 -249.023572819514 "brosheid" "s3"
"5852" 6.69703424766648 0.351649437946659 0 -0.213966182076443 -0.213752654436506 -214.023572819514 "weide" "s3"
"5854" 7.18387071506245 -0.34904494824867 0 0.123759776696137 -0.00414568883982636 -208.023572819514 "volt" "s3"
"5855" 6.89467003943348 -4.5386996902751 0 0.391470844325427 0.244894719131963 -202.023572819514 "salmiak" "s3"
"5856" 6.73340189183736 1.42487965334335 0 -0.133839039902923 -0.148689061089446 -201.023572819514 "hoorn" "s3"
"5857" 7.57301725605255 -2.74694022104704 0 -0.0502953367057026 0.251512876974443 -199.023572819514 "bruutheid" "s3"
"5859" 7.18235211188526 0.729158468788233 1 -0.136883182284153 -0.150659505076747 -197.023572819514 "kragen" "s3"
"5860" 6.91473089271856 -0.549715643710821 0 0.153843032548857 -0.178661334625237 -196.023572819514 "drinker" "s3"
"5862" 6.92067150424868 -4.5386996902751 0 -0.138917770981933 0.369589038823753 -190.023572819514 "dofheid" "s3"
"5865" 6.95368421087054 0.764605217783981 0 -0.350166964682073 0.150248329594303 -181.023572819514 "fontein" "s3"
"5869" 7.17625453201714 -4.5386996902751 0 0.150798890167627 0.429868797375053 -177.023572819514 "leraarschap" "s3"
"5870" 7.05358572719368 0.265321354458162 0 -0.445099857177643 0.190310911746374 -174.023572819514 "brouwerij" "s3"
"5877" 6.86797440897029 0.779420303569121 0 -0.248587171864153 0.217975193218724 -145.023572819514 "regio" "s3"
"5881" 7.08086789669078 -1.24286282427077 0 -0.127778415291233 0.193112034026083 -140.023572819514 "silhouet" "s3"
"5882" 7.25629723969068 -2.59278954121978 0 -0.0290866118284425 -0.104408487425987 -133.023572819514 "menhir" "s3"
"5884" 6.78671695060508 4.09663202915818 1 0.0756350136511275 0.150248329594303 -129.023572819514 "kantoren" "s3"
"5885" 7.17242457712485 0.676236067333891 0 -0.241792128731323 -0.265488328835697 -128.023572819514 "fok" "s3"
"5887" 7.10906213568717 2.39374820129741 0 -0.00742511504726284 -0.0728952217199064 -123.023572819514 "schande" "s3"
"5888" 6.9782137426307 -0.901113530548709 0 0.0805530563507668 0.167614902092593 -122.023572819514 "sesam" "s3"
"5890" 6.66568371778241 -2.59278954121978 0 0.405157460829767 -0.334165194631916 -119.023572819514 "ragout" "s3"
"5891" 6.69332366826995 -1.20649518009989 0 -0.362825361553993 -0.082061188733987 -118.023572819514 "cacao" "s3"
"5898" 6.62406522779989 -0.169251837808074 0 0.134663311510237 0.263316292699334 -96.0235728195142 "katapult" "s3"
"5899" 7.10496544826984 -2.74694022104704 0 -0.135867438164313 0.378923995759803 -94.0235728195142 "duisterheid" "s3"
"5904" 7.30182234213793 1.95202384422741 0 -0.101932046113683 0.326468586192074 -81.0235728195142 "paradijs" "s3"
"5907" 7.42416528104203 -1.5429674167211 0 -0.0227200600829027 0.433174585509553 -76.0235728195142 "gierigheid" "s3"
"5909" 6.64378973314767 5.37121715002594 0 0.0531995067691673 -0.258873089716976 -73.0235728195142 "auto" "s3"
"5913" 6.62936325343745 -0.0169111132260547 0 -0.301077354485543 -0.0728952217199064 -64.0235728195142 "ivoor" "s3"
"5925" 6.60800062529609 -1.10471248578995 0 -0.310704384312713 -0.322386495439306 -39.0235728195142 "aula" "s3"
"5927" 6.75227037614174 4.71191852819966 0 0.351746709090057 0.0838589482527432 -35.0235728195142 "soort" "s3"
"5934" 6.99393297522319 2.08137351625526 0 0.0146508366519367 0.246221859340033 -19.0235728195142 "olifant" "s3"
"5935" 7.35179986905778 -0.290204448225736 0 -0.0345761041132127 0.276269841699723 -18.0235728195142 "slijterij" "s3"
"5937" 7.14834574390007 -4.5386996902751 0 0.0975781939627174 0.447374714888664 -8.02357281951419 "flinkheid" "s3"
"5940" 7.2291138777933 1.39619450534449 0 0.420988926046447 -0.353304534842617 1.97642718048581 "vel" "s3"
"5947" 6.72142570079064 -0.304593185677835 0 0.00675951994469681 0.0553760101195238 21.9764271804858 "sardien" "s3"
"5951" 6.55819780281227 -0.0843523940215878 0 -0.0272634572669226 0.333785692009143 35.9764271804858 "lafheid" "s3"
"5954" 7.01031186730723 -3.44008740160699 0 -0.242921434328473 0.100874053258723 41.9764271804858 "archipel" "s3"
"5959" 6.69084227741856 -4.5386996902751 0 -0.301077354485543 0.0277094774013831 52.9764271804858 "skier" "s3"
"5965" 7.05789793741186 -3.44008740160699 0 -0.089255133294893 0.0456985152374632 67.9764271804858 "karate" "s3"
"5972" 7.27793857294566 0.23198493419057 0 -0.0941118694078433 0.131087831855223 87.9764271804858 "porselein" "s3"
"5975" 6.63331843328038 -0.513347999539945 0 -0.217264700735113 0.180444728825313 99.9764271804858 "pesterij" "s3"
"5991" 6.85646198459459 0.257090855321646 1 -0.503479421492943 -0.402819599369996 128.976427180486 "hemden" "s3"
"5994" 6.70318811324086 3.46999849271343 1 -0.210678507882253 -0.0213282421598269 138.976427180486 "feiten" "s3"
"5995" 7.14913159855741 1.73039659343117 1 -0.325320966095543 -0.0530210355128267 139.976427180486 "veren" "s3"
"6000" 6.68461172766793 5.61500168509791 1 -0.230568666361473 0.215242951081853 152.976427180486 "problemen" "s3"
"6007" 6.70196036600254 3.46800115516527 1 0.462578514198477 -0.269922925903557 172.976427180486 "bussen" "s3"
"6009" 6.4150969591716 4.2357679111715 1 -0.106850895185273 -0.226437813963827 179.976427180486 "koningen" "s3"
"6015" 6.5191472879404 -0.777499574581533 0 0.203501252328357 -0.287860626590227 190.976427180486 "kilt" "s3"
"6017" 6.72383244082121 0.542704674709368 0 -0.167845407888113 -0.269922925903557 194.976427180486 "cobra" "s3"
"6019" 6.82328612235569 -1.64832793237893 0 0.569890249987557 0.282684231877384 199.976427180486 "spiritus" "s3"
"6022" 6.81563999007433 0.351649437946659 1 0.206389340978427 0.227479677530293 210.976427180486 "robijnen" "s3"
"6028" 7.25841215059531 2.25139754523881 1 0.0285279023614873 -0.258873089716976 222.976427180486 "vlaggen" "s3"
"6031" 6.77422388635761 -0.461162246369375 0 0.356721843730167 -0.306125974567517 231.976427180486 "bagger" "s3"
"6033" 7.04053639021596 -2.05379304048709 0 -0.0272634572669226 0.129598628303754 234.976427180486 "margriet" "s3"
"6037" 7.5422134631934 2.8806808926436 0 0.160658659083917 -0.203303238562166 252.976427180486 "gein" "s3"
"6038" 6.67834211465433 2.82584732398055 0 -0.348909893492023 -0.0494496031452263 254.976427180486 "stroom" "s3"
"NA.11" NA NA NA NA NA NA NA NA
"6041" 6.96790920180188 -2.34147511293888 0 -0.270414574908673 -0.0783847140046863 258.976427180486 "azuur" "s3"
"6044" 6.81124437860129 0.0462677883954772 1 -0.0980143133847733 0.0617760319649934 263.976427180486 "volkeren" "s3"
"6045" 7.39326309476384 0.359140109675816 0 -0.333947020815313 0.108513509816683 265.976427180486 "senior" "s3"
"6050" 6.73340189183736 -0.26203357125904 0 0.153082865275467 -0.250120298607377 273.976427180486 "lama" "s3"
"6053" 6.66440902035041 5.08632978433678 0 0.263828096837477 -0.0512337249387365 278.976427180486 "politie" "s3"
"6056" 6.61338421837956 1.9819214372836 0 -0.291542121334543 -0.176634991480006 282.976427180486 "bodem" "s3"
"6061" 6.85329909318608 0.321112714086577 0 -0.125766342177813 0.419885353390874 -263.023572819514 "gevangenschap" "s3"
"6069" 7.56527528189893 -4.5386996902751 0 -0.00475012459796265 0.348261216182934 -255.023572819514 "poverheid" "s3"
"6090" 6.60123011872888 2.53541712592227 0 -0.210678507882253 -0.045890880528237 -204.023572819514 "video" "s3"
"6093" 6.99942246750796 0.417127367326166 1 -0.123758309374563 0.0408244194792129 -200.023572819514 "elanden" "s3"
"6101" 7.01929665371504 -2.59278954121978 0 -0.375646049983053 -0.0265411123483563 -180.023572819514 "rafel" "s3"
"6107" 6.78897174299217 -2.92926177784099 0 -0.327777969788593 0.326468586192074 -166.023572819514 "schrijverij" "s3"
"6119" 7.47477218239787 -0.732037200504775 0 -0.085386656516973 -0.428527956080197 -144.023572819514 "poef" "s3"
"6122" 6.65801104587075 -0.606874057550769 0 -0.217264700735113 -0.174612746099236 -136.023572819514 "mos" "s3"
"6124" 6.94697599213542 1.6076295673938 0 -0.00742511504726284 -0.274377276252947 -131.023572819514 "heden" "s3"
"6126" 6.89467003943348 1.06341913060461 0 -0.217264700735113 0.186094461367433 -128.023572819514 "trouwerij" "s3"
"6127" 7.31588350450979 -0.461162246369375 0 0.103988472323637 -0.186808019193057 -126.023572819514 "roker" "s3"
"6137" 7.16549347506085 3.04403879863932 0 0.116687055660767 -0.281096226501687 -81.0235728195142 "maan" "s3"
"6139" 7.41517510961329 1.52508551841251 1 -0.153276992059823 -0.146722492117407 -57.0235728195142 "bananen" "s3"
"6143" 6.69332366826995 4.69065868753685 1 -0.313125693001723 -0.243605617586186 -51.0235728195142 "honden" "s3"
"6147" 6.74051935960622 3.87023991570089 0 0.255625726858797 -0.192961884767437 -38.0235728195142 "spel" "s3"
"6152" 6.80682936039218 1.41972500275469 1 0.0447606381233072 -0.258873089716976 -28.0235728195142 "kruiden" "s3"
"6156" 6.82762923450285 -1.97375033281356 1 -0.231685361061543 0.0633696578002736 -20.0235728195142 "insekten" "s3"
"6158" 6.63068338564237 4.84685369925775 1 -0.207401607079943 -0.180691792175617 -9.02357281951419 "heren" "s3"
"6162" 7.36897040219479 1.69374832627543 1 0.524777526264018 -0.239285956441667 13.9764271804858 "zaden" "s3"
"6166" 6.85540879860993 4.01037969000346 1 -0.221679718944223 -0.170580482571297 36.9764271804858 "maten" "s3"
"6168" 6.60394382460047 1.56161926174497 0 -0.459027658922103 0.255462849193763 39.9764271804858 "element" "s3"
"6172" 7.01391547481053 -2.23611459728105 0 -0.0336590935033332 0.367241619905443 51.9764271804858 "lenigheid" "s3"
"6179" 7.09257371597468 -2.45925814859526 0 -0.0776943108938228 -0.0987746697077263 75.9764271804858 "venkel" "s3"
"6185" 7.3132203870903 -0.587455971693668 0 0.00587885057909698 0.0744544902247632 89.9764271804858 "split" "s3"
"6186" 7.3038432252777 -1.31982386540689 0 0.284711307753897 -0.329437053435966 90.9764271804858 "leem" "s3"
"6195" 6.97728134163075 0.64308386001699 1 0.0023483967797171 -0.538528851294527 117.976427180486 "typen" "s3"
"6196" 7.12367278520461 0.916621425082607 0 -0.0512277377056529 0.209755968865593 118.976427180486 "stadion" "s3"
"6198" 6.91869521902047 -0.801030071991727 0 0.0582288551741774 -0.136947243212757 122.976427180486 "flair" "s3"
"6201" 7.08170858610557 2.34373778072275 1 0.0854470302296271 -0.423333139203097 137.976427180486 "watten" "s3"
"6203" 7.04228617193974 -3.84555250971515 0 0.00411518169160718 0.462444967809663 144.976427180486 "nijverheid" "s3"
"6207" 6.82110747225646 -4.5386996902751 0 -0.142999409301583 0.345863133498914 151.976427180486 "tengerheid" "s3"
"6211" 6.92657703322272 -1.70548634621888 0 -0.137899959189233 0.410926726845974 158.976427180486 "somberheid" "s3"
"6213" 6.87419849545329 0.597098746775167 0 -0.439582601802883 -0.755153002480586 160.976427180486 "pin" "s3"
"6214" 7.30988148582479 -4.5386996902751 0 -0.111794058982793 -0.0494496031452263 163.976427180486 "woerd" "s3"
"6215" 6.52649485957079 1.87803259223723 0 0.281372406488387 -0.515539333069826 164.976427180486 "tik" "s3"
"6217" 6.84161547647759 -1.83064948917289 0 -0.161575794874523 0.0144202452827029 169.976427180486 "wrevel" "s3"
"6218" 6.88346258641309 -3.84555250971515 0 -0.428638580123563 -0.113869295930217 172.976427180486 "mocassin" "s3"
"6223" 6.77078942390898 0.206232438088155 0 -0.042867261697193 -0.065622462390837 190.976427180486 "sjeik" "s3"
"6224" 6.72982407048948 4.93123187398634 1 0.337303757873067 -0.518384285202057 192.976427180486 "vallen" "s3"
"6227" 7.34213173058472 3.73105725725789 0 -0.00742511504726284 -0.121502920785287 197.976427180486 "drank" "s3"
"6229" 6.74170069465205 -2.59278954121978 0 -0.103896683287843 0.0854177950220336 202.976427180486 "suede" "s3"
"6231" 6.99025650049388 -1.70548634621888 0 0.255625726858797 -0.583112757902557 204.976427180486 "woede" "s3"
"6233" 7.34987370473834 4.55364512346338 1 0.0293888580754569 -0.131127634159497 208.976427180486 "zessen" "s3"
"6237" 7.06304816338817 2.51142282999396 1 -0.449257867326303 0.0489347640166731 218.976427180486 "dwazen" "s3"
"6240" 6.71417052990947 -1.31982386540689 1 0.0640646366382773 -0.123420466914557 222.976427180486 "marmotten" "s3"
"6245" 7.1276936993474 2.39569751965346 0 -0.198715341823983 0.00939089687770345 235.976427180486 "zicht" "s3"
"6249" 6.5410299991899 2.78116523953388 0 0.0302490731822571 -0.184765117563257 251.976427180486 "kust" "s3"
"6250" 6.67456139181443 0.803634561689716 1 -0.487479080146503 -0.281096226501687 252.976427180486 "juffen" "s3"
"6268" 6.83195356556585 0.659797340990731 0 -0.186893602858813 0.108513509816683 -233.023572819514 "sultan" "s3"
"6270" 7.2841348061952 1.43256214951537 0 0.493350172865227 0.256776047018723 -227.023572819514 "exemplaar" "s3"
"6271" 6.59578051396131 1.53894255307394 1 -0.345148133570133 -0.00585071909091628 -225.023572819514 "bandieten" "s3"
"6277" 6.64639051484773 -0.107882891431782 0 0.0886964238279369 0.447374714888664 -219.023572819514 "plechtigheid" "s3"
"6280" 6.48463523563525 -0.849820236161159 1 -0.375646049983053 -0.274377276252947 -208.023572819514 "peulen" "s3"
"6284" 6.65929391968364 -2.74694022104704 1 0.117475388377987 -0.0913119485061467 -204.023572819514 "kievieten" "s3"
"6285" 6.99393297522319 0.729158468788233 1 -0.369215159652763 0.0277094774013831 -203.023572819514 "schuiten" "s3"
"6295" 7.24850407237061 -4.5386996902751 0 -0.333947020815313 0.575468356213063 -174.023572819514 "schamelheid" "s3"
"6301" 6.86589107488344 -4.5386996902751 0 -0.128785972051533 0.217975193218724 -157.023572819514 "koenheid" "s3"
"6302" 6.71417052990947 -0.875138044145449 0 -0.133839039902923 0.336212877666753 -152.023572819514 "kwaadheid" "s3"
"6309" 6.76734312526539 -1.13750230861294 0 -0.0299994370858032 -0.00585071909091628 -140.023572819514 "walhalla" "s3"
"6312" 6.95749737087695 2.85148173795133 0 0.421570490471098 -0.0566052687406469 -132.023572819514 "post" "s3"
"6316" 6.59987049921284 3.67386870795905 0 -0.118755797691593 -0.283345946235706 -125.023572819514 "sla" "s3"
"6317" 6.99942246750796 0.929360450860036 1 0.069039771278387 -0.172594581942997 -123.023572819514 "barakken" "s3"
"6318" 6.65415252018322 -0.825127623570787 0 0.146215230499977 -0.186808019193057 -111.023572819514 "dahlia" "s3"
"6322" 7.06219163228656 0.687046983438107 0 -0.247451453400223 -0.197085601951296 -96.0235728195142 "keet" "s3"
"6326" 6.89669433162271 -1.04219212880861 0 0.0506753152732671 0.282684231877384 -85.0235728195142 "specimen" "s3"
"6327" 7.23417717974985 -2.59278954121978 0 -0.131814747713693 0.0931757858329734 -84.0235728195142 "epsilon" "s3"
"6328" 6.55677835615804 0.895022313279145 0 -0.155345245123883 0.0326477590419731 -78.0235728195142 "tonijn" "s3"
"6331" 6.58617165485467 7.54036878531707 1 -0.0672130334262331 -0.769698713482967 -72.0235728195142 "kannen" "s3"
"6332" 6.81234509417748 1.68981131331609 0 -0.442337424481733 0.0978018542217534 -71.0235728195142 "arrest" "s3"
"6333" 7.45760928971561 -2.23611459728105 0 -0.0672130334262331 -0.418165169044657 -69.0235728195142 "nasi" "s3"
"6336" 6.90775527898214 -0.169251837808074 0 -0.000307647278402712 -0.241443454581697 -62.0235728195142 "zwemmer" "s3"
"6337" 6.70073110954781 2.7738538078275 0 -0.120753800354263 -0.0230628479720369 -61.0235728195142 "blaas" "s3"
"6338" 6.62007320653036 0.0564201598594947 0 -0.327777969788593 -0.0494496031452263 -60.0235728195142 "drukker" "s3"
"6339" 6.43294009273918 3.19760740627319 0 -0.369215159652763 -0.338915797390516 -57.0235728195142 "club" "s3"
"6346" 6.53524127101366 -3.84555250971515 0 -0.346400481886593 -0.353304534842617 -43.0235728195142 "trimmer" "s3"
